#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
53.88823  -53.93211 19.89497  19.89315  0.09451   0.12536   9.82873   68.57932  5.40426   -0.59655  73.38703  2.03706   1.50000   2.52974  
53.25797  -54.11639 20.71201  20.21170  0.45083   0.59801   7.51676   54.96806  0.18116   -0.58889  54.56033  2.81037   1.50000   3.18562  
54.51177  -53.98970 17.62956  16.74492  0.30102   0.39930   85.34966  63.90786  -0.03158  -0.56350  63.31278  0.15225   1.50000   1.50771  
54.16773  -53.90937 19.30265  18.69083  0.13399   0.17773   25.53324  51.38969  1.33960   1.80738   54.53667  0.64785   1.50000   1.63392  
53.89765  -54.01927 19.73359  19.16272  0.06315   0.08377   17.89385  63.14064  0.39967   -1.70739  61.83291  0.99256   1.50000   1.79866  
53.98493  -54.01471 20.85666  20.36477  0.01717   0.02278   6.56056   49.45680  -4.35104  -0.45048  44.65528  3.30880   1.50000   3.63293  
54.04842  -54.15824 19.90358  19.92423  0.16077   0.21325   9.54090   68.52525  -1.01862  -0.32946  67.17717  2.11102   1.50000   2.58967  
53.52737  -53.98700 19.92295  19.82119  0.27815   0.36896   10.49518  59.30515  1.65289   -0.08313  60.87490  1.88283   1.50000   2.40729  
54.34157  -54.01406 18.88887  18.28984  0.20122   0.26692   33.83548  60.43087  -0.01753  -0.75121  59.66213  0.46212   1.50000   1.56957  
54.60000  -53.86682 19.92482  19.58117  0.37751   0.50075   12.71788  62.62443  0.04409   -2.66999  59.99853  1.49521   1.50000   2.11794  
54.04539  -53.81608 20.23537  19.70392  0.18586   0.24653   11.58115  59.26552  0.64706   -0.85785  59.05473  1.67301   1.50000   2.24699  
53.88133  -53.96052 19.90844  19.92584  0.08018   0.10635   9.52602   66.10756  0.06231   0.78494   66.95480  2.11498   1.50000   2.59290  
54.13324  -54.10354 19.90180  19.92482  0.12977   0.17213   9.53542   46.37908  -0.94813  -0.34210  45.08886  2.11248   1.50000   2.59086  
53.98890  -54.01627 19.52311  18.93307  0.01752   0.02325   21.22003  60.58574  0.02758   1.37702   61.99034  0.80892   1.50000   1.70422  
54.14980  -53.93511 20.48600  19.97167  0.10943   0.14516   9.10161   64.70504  -0.51789  -1.15963  63.02752  2.23387   1.50000   2.69076  
53.85311  -54.03099 20.66632  20.16305  0.09170   0.12164   7.82068   58.03813  -0.90487  3.00212   60.13538  2.67982   1.50000   3.07107  
53.95645  -54.16402 19.89552  19.92962  0.16600   0.22019   9.49100   65.91567  0.52276   0.31591   66.75434  2.12435   1.50000   2.60055  
53.42604  -53.91088 19.68431  19.22931  0.34928   0.46331   17.02029  58.11630  0.38062   0.39841   58.89532  1.05400   1.50000   1.83328  
53.81257  -53.87186 19.87980  19.50887  0.16910   0.22430   13.38746  68.71260  -0.13282  2.54610   71.12589  1.40592   1.50000   2.05588  
53.89258  -53.82660 19.20682  18.65780  0.18459   0.24485   26.12134  57.16691  -0.42471  0.77802   57.52022  0.63038   1.50000   1.62708  
53.97916  -53.87096 19.96244  19.72598  0.12962   0.17193   11.37685  38.38627  3.65677   -1.20136  40.84168  1.70912   1.50000   2.27401  
54.02886  -53.90415 19.88913  19.92169  0.09735   0.12913   9.56446   56.75793  4.88152   -2.58220  59.05725  2.10478   1.50000   2.58459  
54.26644  -54.01308 19.96438  19.68107  0.15713   0.20843   11.79277  66.11869  -2.26284  -1.10384  62.75202  1.63705   1.50000   2.22034  
53.81950  -54.05146 19.90899  19.55544  0.11786   0.15633   12.95621  54.36923  -1.01315  1.26743   54.62351  1.46227   1.50000   2.09481  
53.68440  -53.74506 20.70654  20.20588  0.31562   0.41866   7.55313   54.00122  -2.94229  0.58984   51.64877  2.79413   1.50000   3.17131  
53.97901  -54.01302 20.68982  20.18808  0.01794   0.02379   7.66432   60.09179  0.67350   -0.88865  59.87664  2.74556   1.50000   3.12860  
53.85703  -54.05153 20.61828  20.11227  0.09853   0.13069   8.13787   64.41473  -2.09535  5.17174   67.49112  2.55498   1.50000   2.96275  
53.72446  -54.27143 19.96451  19.71111  0.31580   0.41890   11.51458  54.80359  0.11472   -0.59422  54.32409  1.68462   1.50000   2.25565  
53.96627  -53.96491 20.91903  20.43033  0.04031   0.05347   6.15102   49.12208  -0.23103  0.80826   49.69932  3.57490   1.50000   3.87684  
54.08468  -53.86751 20.43639  19.91842  0.14156   0.18777   9.59474   54.83783  0.60329   -1.15400  54.28712  2.09682   1.50000   2.57811  
53.84684  -54.18675 19.96341  19.72185  0.20722   0.27487   11.41512  52.17612  2.84010   -1.14637  53.86986  1.70225   1.50000   2.26884  
53.91182  -53.92680 19.89218  19.93201  0.08972   0.11901   9.46885   65.07867  2.48948   1.61906   69.18722  2.13031   1.50000   2.60542  
53.88787  -53.76406 19.89574  19.92939  0.24502   0.32501   9.49309   62.05215  2.34851   1.74513   66.14579  2.12379   1.50000   2.60009  
53.86687  -54.01358 19.02494  18.37979  0.07941   0.10533   31.73632  46.33965  -0.05465  -0.38161  45.90339  0.49904   1.50000   1.58083  
53.99039  -53.79974 19.89543  19.89115  0.20034   0.26574   9.84723   57.56332  -0.54353  0.65625   57.67605  2.03247   1.50000   2.52605  
54.02577  -53.78456 18.53332  17.81903  0.21597   0.28648   45.97181  84.63374  0.48198   0.36843   85.48414  0.31990   1.50000   1.53373  
53.95509  -53.79850 20.34620  19.82209  0.20323   0.26958   10.48677  48.60672  -4.17335  2.38313   46.81651  1.88465   1.50000   2.40871  
54.09416  -54.05574 19.86506  19.48630  0.07852   0.10416   13.64935  58.52834  -0.88766  -0.34510  57.29558  1.37362   1.50000   2.03392  
54.30073  -53.55049 19.30695  18.77561  0.48337   0.64118   24.02368  50.40805  -0.06837  -0.19349  50.14619  0.69700   1.50000   1.65403  
54.24963  -53.96631 20.52515  20.01369  0.15060   0.19977   8.75369   73.98554  6.20982   1.63456   81.82991  2.34083   1.50000   2.78020  
54.01047  -54.11610 18.73261  18.04883  0.11626   0.15421   39.45966  50.70831  0.28155   0.84668   51.83654  0.38425   1.50000   1.54843  
53.98741  -54.01998 20.98860  20.50337  0.02131   0.02826   5.70209   68.69303  1.24549   1.13655   71.07508  3.91525   1.50000   4.19275  
56.53342  -54.02602 19.82740  19.26385  1.48879   1.97525   16.56721  49.58614  1.46072   -0.96116  50.08570  1.08868   1.50000   1.85344  
54.17134  -53.91322 18.65314  17.95785  0.13302   0.17644   41.85049  79.00591  -0.22851  -3.25789  75.51951  0.35806   1.50000   1.54214  
53.84272  -54.23094 19.95905  19.73894  0.24866   0.32983   11.25679  59.87695  -1.30407  0.18260   58.75548  1.73102   1.50000   2.29051  
53.78400  -54.12193 18.84638  18.17877  0.17590   0.23332   36.42735  48.13866  -0.12253  3.10281   51.11894  0.42295   1.50000   1.55849  
53.51196  -54.04169 18.17685  17.39628  0.28974   0.38432   59.27416  66.64986  -0.03937  0.47891   67.08941  0.23581   1.50000   1.51842  
54.09018  -54.29377 20.23938  19.70819  0.29848   0.39593   11.54160  63.41066  -2.46465  -1.96856  58.97745  1.67989   1.50000   2.25212  
54.05152  -53.99030 18.81839  18.14687  0.03180   0.04218   37.17184  50.45371  -0.52808  -0.41882  49.50681  0.41280   1.50000   1.55577  
54.06298  -53.87796 19.50193  18.90993  0.12755   0.16919   21.63197  71.79165  -1.22886  1.48363   72.04642  0.79047   1.50000   1.69554  
54.05768  -54.14180 20.95528  20.46839  0.14578   0.19338   5.91321   52.98482  2.91309   -0.53929  55.35862  3.74811   1.50000   4.03712  
54.09223  -53.88087 20.91739  20.42860  0.13092   0.17366   6.16177   65.42274  0.70154   2.34672   68.47100  3.56741   1.50000   3.86994  
54.82041  -53.78986 19.88855  19.93355  0.52713   0.69924   9.45461   54.15612  -0.91839  -0.58898  52.64875  2.13416   1.50000   2.60857  
54.23668  -54.22321 19.90696  19.85631  0.26281   0.34861   10.16988  60.13434  0.12761   -0.94849  59.31347  1.95533   1.50000   2.46441  
54.11534  -54.03520 20.99086  20.50575  0.07636   0.10129   5.69247   60.59069  -1.60366  -1.12401  57.86302  3.92319   1.50000   4.20016  
53.90035  -54.02064 19.02908  18.38450  0.06209   0.08236   31.62642  43.08496  -1.10082  -0.39836  41.58579  0.50112   1.50000   1.58149  
53.95455  -53.96876 19.69624  19.12252  0.04111   0.05453   18.42109  50.49624  0.35473   0.07400   50.92497  0.95857   1.50000   1.78013  
54.16434  -53.92909 19.90472  19.92407  0.11990   0.15904   9.54242   62.04158  3.62579   -0.13911  65.52826  2.11062   1.50000   2.58935  
54.13403  -54.11825 20.95398  20.46702  0.14203   0.18840   5.92177   62.71703  -5.90944  -0.06593  56.74166  3.74160   1.50000   4.03108  
54.03446  -54.06557 18.20236  17.42729  0.06862   0.09102   58.13018  54.77864  0.01660   3.10482   57.90006  0.24139   1.50000   1.51930  
54.09438  -53.87865 20.09472  19.55232  0.13346   0.17703   12.98510  60.06135  0.43300   1.06601   61.56036  1.45836   1.50000   2.09209  
54.14243  -53.96095 19.94302  19.78173  0.09241   0.12258   10.86058  75.72156  2.31876   -0.67293  77.36739  1.80708   1.50000   2.34852  
54.02890  -54.02906 20.64696  20.14252  0.03366   0.04465   7.94893   61.32377  -3.59178  2.72713   60.45912  2.62803   1.50000   3.02597  
53.95709  -54.03461 20.34298  19.81866  0.04282   0.05680   10.51860  68.20734  -3.73282  0.18281   64.65733  1.87780   1.50000   2.40336  
54.66035  -53.94116 19.95263  19.75739  0.39285   0.52110   11.08594  65.02009  -0.15610  -0.51307  64.35092  1.76308   1.50000   2.31484  
54.14756  -54.09098 19.96473  19.69766  0.12563   0.16664   11.63908  73.05962  -0.27198  1.37027   74.15791  1.66302   1.50000   2.23956  
53.79352  -53.79066 19.99569  19.44560  0.24213   0.32117   14.18312  57.72957  1.25359   -0.09017  58.89299  1.31182   1.50000   1.99270  
53.91398  -53.82681 19.96046  19.73440  0.18045   0.23936   11.29888  58.52072  -2.68994  -1.35006  54.48071  1.72329   1.50000   2.28467  
54.03808  -53.93152 18.52086  17.85732  0.07205   0.09557   44.83502  77.90686  0.56431   0.45579   78.92697  0.32965   1.50000   1.53580  
53.45469  -53.92118 20.36515  19.84233  0.33037   0.43823   10.29939  62.75437  -1.66607  -0.37268  60.71562  1.92587   1.50000   2.44110  
53.79017  -53.98855 19.88857  19.93357  0.12389   0.16433   9.45445   76.05688  -2.25273  1.21047   75.01463  2.13421   1.50000   2.60861  
54.00619  -53.85278 19.90377  19.86321  0.14726   0.19534   10.10602  62.78737  2.92345   0.17820   65.88902  1.97017   1.50000   2.47620  
53.93768  -53.15805 20.94765  20.46037  0.84276   1.11797   5.96331   53.84267  -1.06191  -0.47042  52.31034  3.71036   1.50000   4.00209  
54.97355  -54.39614 20.76461  20.26770  0.69373   0.92024   7.16695   46.88491  -4.11921  0.10568   42.87139  2.97577   1.50000   3.33245  
54.04753  -53.99645 18.49456  17.77382  0.02816   0.03736   47.31390  51.00890  -0.10877  0.36160   51.26173  0.30904   1.50000   1.53150  
53.78561  -53.91281 19.89277  19.90139  0.15335   0.20341   9.75246   57.11598  -1.47179  -0.95027  54.69392  2.05619   1.50000   2.54517  
53.97719  -54.21627 19.90036  19.87173  0.21668   0.28742   10.02712  52.50673  3.27775   -1.49392  54.29056  1.98879   1.50000   2.49104  
54.09307  -54.13316 19.89820  19.92765  0.14392   0.19091   9.50925   74.29575  0.68238   -0.90718  74.07095  2.11946   1.50000   2.59656  
53.65404  -53.85601 19.88807  19.92972  0.24946   0.33089   9.49007   79.01273  -1.12026  1.87808   79.77054  2.12460   1.50000   2.60075  
54.03767  -53.96225 19.89945  19.92668  0.04377   0.05806   9.51819   52.61055  0.86702   -0.25610  53.22147  2.11707   1.50000   2.59460  
53.49074  -53.89740 19.88912  19.92178  0.31678   0.42019   9.56361   62.41497  1.30804   0.02122   63.74423  2.10501   1.50000   2.58478  
53.99828  -54.11744 21.00193  20.51749  0.11744   0.15578   5.64487   62.80833  -4.01445  -0.03903  58.75485  3.96292   1.50000   4.23730  
53.27174  -54.26193 20.15861  19.62124  0.50069   0.66415   12.34684  63.72505  -1.47655  -1.72486  60.52364  1.54929   1.50000   2.15646  
53.97136  -53.97956 19.94453  19.61899  0.02648   0.03512   12.36761  61.19479  1.44591   1.29479   63.93549  1.54617   1.50000   2.15421  
54.05578  -54.23543 19.94964  19.62921  0.23769   0.31529   12.27301  60.22270  -2.94684  2.40230   59.67816  1.56048   1.50000   2.16451  
58.39150  -54.79986 19.51573  18.92501  2.67808   3.55492   21.36359  46.59288  -0.17690  0.17033   46.58630  0.80240   1.50000   1.70113  
53.90796  -53.93353 20.93607  20.44822  0.08573   0.11372   6.03922   51.62893  -4.32583  0.73533   48.03843  3.65446   1.50000   3.95032  
53.91240  -53.99290 21.06615  20.58580  0.05198   0.06895   5.36803   37.72052  -0.92707  0.42116   37.21461  4.20941   1.50000   4.46869  
53.86842  -54.00835 19.92325  19.82055  0.07778   0.10318   10.50105  58.12055  1.00608   -0.94898  58.17765  1.88157   1.50000   2.40631  
53.51143  -53.84000 20.74515  20.24699  0.32922   0.43670   7.29632   56.70499  -0.64300  -0.50338  55.55861  2.91256   1.50000   3.27613  
54.03930  -53.91050 21.04858  20.56711  0.09244   0.12262   5.44378   52.78933  6.84194   -1.72277  57.90850  4.13923   1.50000   4.40264  
53.72953  -53.93043 19.56989  18.98450  0.17365   0.23034   20.30418  55.72830  1.19822   -0.50527  56.42125  0.85290   1.50000   1.72552  
54.20331  -53.75800 19.89136  19.93278  0.27005   0.35822   9.46177   59.82725  -1.69889  0.52043   58.64879  2.13223   1.50000   2.60699  
54.16947  -53.99059 19.90214  19.86674  0.10007   0.13273   10.07334  49.46054  0.64458   5.28525   55.39037  1.97784   1.50000   2.48231  
53.82191  -54.21957 20.99968  20.51510  0.24313   0.32250   5.65457   56.50262  -5.36681  0.20453   51.34034  3.95476   1.50000   4.22967  
53.99317  -54.03723 19.96846  19.68107  0.03744   0.04967   11.79277  57.69871  1.96923   -2.76646  56.90147  1.63705   1.50000   2.22034  
54.02496  -54.08243 21.00751  20.52343  0.08372   0.11105   5.62081   68.76609  -2.18896  -0.07476  66.50237  3.98329   1.50000   4.25636  
54.22071  -53.93700 20.92932  20.44113  0.14431   0.19142   6.08350   57.61077  1.90814   -0.45710  59.06181  3.62256   1.50000   3.92084  
53.85666  -53.93025 19.90241  19.92462  0.10943   0.14516   9.53730   52.55487  1.42199   -1.81783  52.15903  2.11198   1.50000   2.59045  
54.05244  -54.01340 19.46751  18.87231  0.03360   0.04457   22.30181  52.54023  -0.61762  -0.60241  51.32021  0.76206   1.50000   1.68248  
53.89760  -53.74549 20.54996  20.04023  0.26157   0.34696   8.58793   52.38826  -0.97916  2.82124   54.23034  2.39516   1.50000   2.82609  
54.45635  -53.94891 19.90531  19.92407  0.27322   0.36241   9.54242   63.90725  0.30174   1.45324   65.66224  2.11062   1.50000   2.58935  
54.11440  -54.14230 19.55212  18.96486  0.15734   0.20870   20.65393  59.00912  -0.93128  -0.17552  57.90232  0.83560   1.50000   1.71704  
53.23062  -53.83394 19.19868  18.57540  0.48260   0.64016   27.58855  51.46665  0.21438   0.60750   52.28852  0.59037   1.50000   1.61200  
54.13428  -54.46677 19.92222  19.82275  0.47332   0.62785   10.48067  62.87688  -1.09232  -3.07227  58.71228  1.88596   1.50000   2.40974  
54.18501  -53.79258 20.74561  20.24748  0.23432   0.31082   7.29325   64.30786  5.86562   0.09807   70.27156  2.91404   1.50000   3.27744  
54.46237  -54.07330 20.99498  20.51010  0.28125   0.37307   5.67483   70.51162  -3.85614  -0.71158  65.94390  3.93783   1.50000   4.21385  
54.10926  -53.79434 19.96814  19.68107  0.21550   0.28585   11.79277  55.27286  2.15378   -0.54117  56.88547  1.63705   1.50000   2.22034  
54.08645  -53.78657 19.90231  19.92465  0.21943   0.29106   9.53700   55.22188  2.85313   -1.13824  56.93677  2.11206   1.50000   2.59052  
54.17473  -54.79288 19.89754  19.92809  0.79938   1.06041   9.50520   46.86659  -4.50294  0.85437   43.21802  2.12054   1.50000   2.59744  
54.12109  -53.91125 20.61432  20.10810  0.11381   0.15096   8.16397   50.74671  2.57566   1.60504   54.92741  2.54518   1.50000   2.95431  
54.39853  -53.84882 20.33023  19.80504  0.27916   0.37029   10.64470  57.99264  -1.29790  -2.69190  54.00284  1.85114   1.50000   2.38259  
53.63249  -54.14070 20.24260  19.71163  0.25749   0.34155   11.50977  78.61475  2.78874   2.18853   83.59202  1.68547   1.50000   2.25628  
54.46396  -53.87101 20.58030  20.07223  0.30206   0.40067   8.38804   74.47381  1.86554   -1.58018  74.75917  2.46381   1.50000   2.88451  
53.96381  -54.01105 19.96413  19.68107  0.02397   0.03179   11.79277  52.11269  0.62149   2.18274   54.91692  1.63705   1.50000   2.22034  
54.06864  -54.03864 19.89953  19.87485  0.05585   0.07409   9.99821   57.43505  -0.23217  -2.10045  55.10243  1.99569   1.50000   2.49655  
53.98251  -53.95944 20.83484  20.34175  0.04185   0.05551   6.70432   50.05196  -0.04792  -1.72531  48.27874  3.22384   1.50000   3.55572  
53.96657  -53.83154 19.52171  18.93154  0.16960   0.22497   21.24728  53.44055  -0.69851  -1.61555  51.12648  0.80767   1.50000   1.70362  
53.64611  -54.09154 19.76208  19.19341  0.22705   0.30118   17.49124  62.49443  -0.49559  -0.49643  61.50241  1.02004   1.50000   1.81397  
53.97613  -54.21016 19.88807  19.93298  0.21062   0.27938   9.45985   52.56214  -0.45101  0.40922   52.52035  2.13275   1.50000   2.60741  
54.13603  -54.02283 19.94644  19.77451  0.08313   0.11027   10.92738  66.98516  0.46669   0.98611   68.43796  1.79383   1.50000   2.33834  
53.87549  -54.03759 20.78527  20.28948  0.08225   0.10909   7.03089   51.20064  4.46263   -1.47138  54.19189  3.04500   1.50000   3.39441  
53.99038  -53.84779 20.88557  20.39519  0.15232   0.20204   6.37048   63.18199  4.29164   0.49588   67.96951  3.42763   1.50000   3.74147  
54.20888  -53.96227 20.94215  20.45461  0.12850   0.17044   5.99934   59.77674  -0.68300  -0.28236  58.81138  3.68363   1.50000   3.97733  
53.91040  -54.06791 20.72972  20.23056  0.08591   0.11396   7.39897   51.13296  2.22482   0.81821   54.17599  2.86414   1.50000   3.23316  
53.87299  -53.98608 20.99924  20.51463  0.07595   0.10074   5.65647   62.23811  -2.89065  -1.12373  58.22373  3.95317   1.50000   4.22818  
53.97344  -54.15155 19.96458  19.69624  0.15234   0.20208   11.65230  57.22931  -1.06861  -0.25570  55.90500  1.66076   1.50000   2.23788  
54.65052  -53.63751 21.08413  20.60493  0.52808   0.70049   5.29050   61.19981  1.28339   -3.07305  59.41016  4.28356   1.50000   4.53860  
54.11491  -53.97153 20.52988  20.01877  0.07332   0.09726   8.72199   56.25578  0.59177   1.83410   58.68165  2.35105   1.50000   2.78880  
53.93187  -53.95464 20.49435  19.98063  0.06052   0.08028   9.01861   70.49015  -0.38037  -0.49355  69.61624  2.25856   1.50000   2.71129  
54.11769  -53.93883 19.85300  19.46781  0.09238   0.12254   13.89185  65.66229  1.32911   -1.28748  65.70392  1.34489   1.50000   2.01463  
54.23500  -54.02298 21.07079  20.59074  0.13999   0.18569   5.34801   58.11039  1.51251   -1.27065  58.35225  4.22833   1.50000   4.48651  
